X,Y,lat,lon,season,segment,frm,utc_date,utc_time,gps_time,Dist,elev,surface,Eqip,bottom,WGS84_ATM,ATM_Eqip,ATM_Bottom
-161251.83185285,-2206835.50658606,69.778708,-49.179133,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:42,1365252957.984,1290.94379210781,1679.302,1214.62,410.99,252.55,1214.53833007813,410.908330078125,252.468330078125
-161262.982024376,-2206845.54981731,69.778611,-49.179402,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:42,1365252958.138,1305.95021802993,1679.105,1214.44,409.56,250.02,1214.14831542969,409.268315429687,249.728315429687
-161274.209327784,-2206855.58736611,69.778514,-49.179673,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:42,1365252958.29,1321.01025547116,1678.906,1214.47,408.03,247.58,1214.14831542969,407.708315429687,247.258315429688
-161285.467109676,-2206865.51070272,69.778418,-49.179945,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:42,1365252958.443,1336.01726258469,1678.711,1215.38,406.72,245.52,1213.728515625,405.068515625,243.868515625
-161296.755368979,-2206875.31982656,69.778323,-49.180218,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:43,1365252958.596,1350.97198453431,1678.528,1216.27,405.38,243.65,1213.37023925781,402.480239257813,240.750239257813
-161308.120760463,-2206885.12326522,69.778228,-49.180493,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:43,1365252958.749,1365.98129941659,1678.36,1217.03,403.97,242.36,1213.37023925781,400.310239257813,238.700239257813
-161319.524767571,-2206894.92383308,69.778133,-49.180769,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:43,1365252958.901,1381.0180047897,1678.198,1217.67,402.59,241.15,1212.68701171875,397.60701171875,236.16701171875
-161330.959251293,-2206904.61018602,69.778039,-49.181046,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:43,1365252959.054,1396.00375973772,1678.033,1218.2,401.23,239.87,1212.68701171875,395.71701171875,234.35701171875
-161342.43235058,-2206914.29366698,69.777945,-49.181324,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:43,1365252959.206,1411.01714745389,1677.874,1218.19,399.75,238.37,1212.68701171875,394.24701171875,232.86701171875
-161353.982584029,-2206923.97145919,69.777851,-49.181604,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:43,1365252959.358,1426.08590834416,1677.724,1218.04,398.32,236.82,1212.08642578125,392.36642578125,230.86642578125
-161365.563293232,-2206933.53503432,69.777758,-49.181885,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:44,1365252959.51,1441.10505595438,1677.578,1217.89,396.92,235.26,1212.08642578125,391.11642578125,229.45642578125
-161377.174477045,-2206942.9843918,69.777666,-49.182167,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:44,1365252959.662,1456.07535809685,1677.437,1217.74,395.52,233.7,1211.73852539063,389.518525390625,227.698525390625
-161388.824276576,-2206952.43087449,69.777574,-49.18245,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:44,1365252959.814,1471.0738201651,1677.309,1217.43,397.02,232.1,1211.57592773438,391.165927734375,226.245927734375
-161400.512692319,-2206961.8744818,69.777482,-49.182734,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:44,1365252959.965,1486.10048917537,1677.192,1216.46,398.37,230.2,1211.57592773438,393.485927734375,225.315927734375
-161412.270100309,-2206971.20105249,69.777391,-49.18302,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:44,1365252960.117,1501.10787280664,1677.079,1215.53,399.76,228.43,1211.27099609375,395.50099609375,224.17099609375
-161424.066124708,-2206980.52474617,69.7773,-49.183307,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:44,1365252960.268,1516.14374509633,1676.965,1214.67,401.21,225.56,1211.06945800781,397.609458007812,221.959458007812
-161435.892621507,-2206989.73421881,69.77721,-49.183595,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:44,1365252960.42,1531.13308840379,1676.847,1213.63,402.6,222.78,1211.06945800781,400.039458007812,220.219458007812
-161447.757734564,-2206998.94081322,69.77712,-49.183884,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:45,1365252960.571,1546.15115380984,1676.718,1212.34,403.89,219.89,1210.80798339844,402.357983398438,218.357983398438
-161459.653318733,-2207008.03318539,69.777031,-49.184174,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:45,1365252960.722,1561.12366710651,1676.573,1212.04,405.29,217.44,1210.58947753906,403.839477539063,215.989477539063
-161471.626038703,-2207017.1198599,69.776942,-49.184466,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:45,1365252960.873,1576.15409215471,1676.418,1212.56,406.77,215.32,1210.30883789063,404.518837890625,213.068837890625
-161483.598855678,-2207026.20647235,69.776853,-49.184758,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:45,1365252961.024,1591.18455695167,1676.257,1213.21,408.22,213.26,1210.30883789063,405.318837890625,210.358837890625
-161495.602142351,-2207035.17886073,69.776765,-49.185051,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:45,1365252961.175,1606.17063863458,1676.087,1213.97,409.62,211.25,1210.30883789063,405.958837890625,207.588837890625
-161507.64404539,-2207044.1483678,69.776677,-49.185345,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:45,1365252961.326,1621.18594702035,1675.913,1214.76,411.02,209.24,1209.68969726563,405.949697265625,204.169697265625
-161519.754937118,-2207053.00083055,69.77659,-49.185641,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:45,1365252961.477,1636.18727346734,1675.744,1215.58,412.44,207.25,1209.68969726563,406.549697265625,201.359697265625
-161531.865924808,-2207061.85322959,69.776503,-49.185937,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:46,1365252961.627,1651.18863979447,1675.577,1216.32,413.85,205.41,1209.37841796875,406.90841796875,198.46841796875
-161544.01552911,-2207070.70274546,69.776416,-49.186234,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:46,1365252961.778,1666.21950190348,1675.411,1216.96,415.24,203.38,1209.16857910156,407.448579101562,195.588579101562
-161556.19560026,-2207079.43803421,69.77633,-49.186532,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:46,1365252961.928,1681.20814436304,1675.247,1217.64,416.64,201.54,1209.16857910156,408.168579101562,193.068579101562
-161568.414287782,-2207088.17043853,69.776244,-49.186831,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:46,1365252962.079,1696.22650679122,1675.087,1218.35,418.05,199.71,1208.90148925781,408.601489257813,190.261489257813
-161580.671592132,-2207096.89995779,69.776158,-49.187131,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:46,1365252962.229,1711.27463014163,1674.925,1219.09,419.51,197.9,1208.90148925781,409.321489257813,187.711489257813
-161592.959361786,-2207105.51524808,69.776073,-49.187432,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:46,1365252962.379,1726.2817121309,1674.76,1219.86,420.99,196.09,1208.47058105469,409.600581054688,184.700581054688
-161605.277595433,-2207114.0163088,69.775989,-49.187734,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:47,1365252962.529,1741.24857264322,1674.594,1219.91,422.32,193.98,1208.47058105469,410.880581054687,182.540581054687
-161617.642598074,-2207122.6258258,69.775904,-49.188037,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:47,1365252962.679,1756.31565840433,1674.427,1219.75,423.69,191.77,1208.33117675781,412.271176757813,180.351176757812
-161630.029910669,-2207131.00976877,69.775821,-49.188341,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:47,1365252962.829,1771.27346616428,1674.257,1219.58,423.77,189.54,1208.00231933594,412.192319335938,177.962319335938
-161642.463993148,-2207139.50216671,69.775737,-49.188646,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:47,1365252962.978,1786.33093042422,1674.095,1219.41,423.87,187.34,1208.00231933594,412.462319335937,175.932319335937
-161654.9203829,-2207147.76898941,69.775655,-49.188952,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:47,1365252963.128,1801.28091381014,1673.945,1219.26,423.98,185.13,1207.78955078125,412.50955078125,173.65955078125
-161667.462065556,-2207156.14144416,69.775572,-49.18926,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:47,1365252963.277,1816.36042979678,1673.808,1219.12,424.11,183.11,1207.78955078125,412.77955078125,171.77955078125
-161679.995686918,-2207164.40248701,69.77549,-49.189568,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:47,1365252963.427,1831.37164204985,1673.687,1218.78,424.34,179.91,1207.25329589844,412.813295898437,168.383295898438
-161692.559767612,-2207172.54929593,69.775409,-49.189877,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:48,1365252963.576,1846.34584050278,1673.574,1217.6,424.35,176.21,1207.25329589844,414.003295898438,165.863295898438
-161705.200986181,-2207180.69039114,69.775328,-49.190188,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:48,1365252963.725,1861.38172551841,1673.472,1216.47,424.4,173.27,1207.25329589844,415.183295898437,164.053295898437
-161717.834140092,-2207188.72007325,69.775248,-49.190499,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:48,1365252963.874,1876.35077266541,1673.385,1215.46,424.53,170.99,1206.73327636719,415.803276367187,162.263276367187
-161730.544431794,-2207196.74403992,69.775168,-49.190812,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:48,1365252964.023,1891.38192552396,1673.313,1214.55,424.64,168.35,1206.73327636719,416.823276367188,160.533276367187
-161743.254816147,-2207204.76793572,69.775088,-49.191125,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:48,1365252964.171,1906.41311889642,1673.242,1213.72,424.72,165.17,1206.45959472656,417.459594726563,157.909594726563
-161756.034179613,-2207212.67477127,69.775009,-49.19144,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:48,1365252964.32,1921.44076605153,1673.164,1213.48,424.92,162.69,1206.45959472656,417.899594726563,155.669594726563
-161768.805474649,-2207220.47019208,69.774931,-49.191755,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:48,1365252964.468,1936.40320443949,1673.084,1213.4,425.07,160.71,1205.93591308594,417.605913085937,153.245913085937
-161781.623544866,-2207228.37406059,69.774852,-49.192071,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:49,1365252964.617,1951.46222371049,1672.998,1213.31,425.21,158.72,1205.93591308594,417.835913085938,151.345913085938
-161794.463907591,-2207236.05234711,69.774775,-49.192388,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:49,1365252964.765,1966.42320626115,1672.897,1213.21,425.34,156.69,1205.93591308594,418.065913085937,149.415913085938
-161807.312522638,-2207243.84190406,69.774697,-49.192705,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:49,1365252964.913,1981.44865487506,1672.783,1213.1,425.47,154.64,1205.70361328125,418.07361328125,147.24361328125
-161820.230113713,-2207251.51439689,69.77462,-49.193024,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:49,1365252965.062,1996.47301194989,1672.654,1212.97,425.6,152.58,1205.44360351563,418.073603515625,145.053603515625
-161833.147795384,-2207259.18681629,69.774543,-49.193343,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:49,1365252965.21,2011.497409411,1672.501,1212.81,425.73,150.5,1205.21252441406,418.132524414063,142.902524414063
-161846.095927593,-2207266.74499459,69.774467,-49.193663,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:49,1365252965.357,2026.49008051854,1672.32,1212.63,425.84,148.41,1205.21252441406,418.422524414062,140.992524414062
-161859.044149417,-2207274.30309904,69.774391,-49.193983,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:50,1365252965.505,2041.48279178946,1672.117,1212.43,425.96,146.19,1205.12622070313,418.656220703125,138.886220703125
-161872.030985191,-2207281.85830443,69.774315,-49.194304,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:50,1365252965.653,2056.50740599181,1671.888,1212.2,426.07,143.77,1204.85400390625,418.72400390625,136.42400390625
-161885.048269304,-2207289.29926724,69.77424,-49.194626,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:50,1365252965.801,2071.50132520204,1671.627,1211.94,426.17,140.15,1204.85400390625,419.08400390625,133.06400390625
-161898.073808938,-2207296.85149815,69.774164,-49.194948,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:50,1365252965.948,2086.55791427513,1671.341,1211.65,426.27,134.48,1204.59106445313,419.211064453125,127.421064453125
-161911.121628913,-2207304.17814282,69.77409,-49.195271,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:50,1365252966.095,2101.52204900465,1671.045,1211.36,426.37,128.19,1204.59106445313,419.601064453125,121.421064453125
-161924.208061627,-2207311.50188625,69.774016,-49.195595,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:50,1365252966.243,2116.51844653533,1670.735,1211.05,426.47,121.36,1204.17663574219,419.596635742188,114.486635742187
-161937.333107463,-2207318.82272774,69.773942,-49.19592,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:50,1365252966.39,2131.54713737391,1670.402,1210.72,426.56,115.89,1204.17663574219,420.016635742187,109.346635742188
-161950.458241695,-2207326.14349318,69.773868,-49.196245,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:51,1365252966.537,2146.57586836634,1670.057,1210.37,427.8,111.62,1204.01440429688,421.444404296875,105.264404296875
-161963.613819762,-2207333.35001305,69.773795,-49.196571,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:51,1365252966.684,2161.57597379832,1669.712,1210.03,429.05,107.07,1204.01440429688,423.034404296875,101.054404296875
-161976.80801057,-2207340.55362943,69.773722,-49.196898,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:51,1365252966.83,2176.60856372861,1669.365,1209.68,430.31,102.14,1203.81689453125,424.44689453125,96.27689453125
-161990.03264342,-2207347.64299896,69.77365,-49.197226,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:51,1365252966.977,2191.61356537155,1669.014,1209.33,431.56,97.9,1203.72253417969,425.952534179688,92.2925341796877
-162003.257362874,-2207354.73229114,69.773578,-49.197554,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:51,1365252967.123,2206.61860679994,1668.661,1208.97,432.81,94.31,1203.72253417969,427.562534179687,89.0625341796874
-162016.520694664,-2207361.81867825,69.773506,-49.197883,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:51,1365252967.27,2221.65632113678,1668.309,1208.62,434.06,90.71,1203.71362304688,429.153623046875,85.8036230468751
-162029.814466161,-2207368.790817,69.773435,-49.198213,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:51,1365252967.416,2236.66748629426,1667.961,1208.27,435.31,87.06,1203.41040039063,430.450400390625,82.200400390625
-162043.138675801,-2207375.64870677,69.773365,-49.198544,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:52,1365252967.562,2251.65298643956,1667.617,1207.93,436.56,83.41,1203.28991699219,431.919916992187,78.7699169921875
-162056.462970206,-2207382.50651789,69.773295,-49.198875,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:52,1365252967.708,2266.63852596103,1667.279,1207.59,437.81,79.77,1203.28991699219,433.509916992188,75.4699169921876
-162069.864401799,-2207389.35859306,69.773225,-49.199208,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:52,1365252967.854,2281.6900807934,1666.95,1207.26,439.06,76.07,1203.26452636719,435.064526367187,72.0745263671874
-162083.257743049,-2207396.09924615,69.773156,-49.199541,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:52,1365252967.999,2296.68401269642,1666.634,1206.95,440.32,72.35,1203.26452636719,436.634526367187,68.6645263671874
-162096.689694689,-2207402.83699059,69.773087,-49.199875,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:52,1365252968.145,2311.71113900049,1666.336,1206.65,441.52,69.52,1202.88073730469,437.750737304687,65.7507373046874
-162110.152080184,-2207409.46048322,69.773019,-49.20021,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:52,1365252968.29,2326.71468784215,1666.049,1206.41,442.71,67.39,1202.78503417969,439.085034179687,63.7650341796875
-162123.653075466,-2207416.08106583,69.772951,-49.200546,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:52,1365252968.435,2341.75160866387,1665.774,1206.92,443.77,63.89,1202.78503417969,439.635034179687,59.7550341796875
-162137.145975889,-2207422.59022516,69.772884,-49.200882,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:53,1365252968.58,2356.73251374068,1665.518,1209.87,445.53,58.16,1202.6240234375,438.2840234375,50.9140234375002
-162150.716012151,-2207429.09364351,69.772817,-49.20122,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:53,1365252968.725,2371.78044829954,1665.285,1210.61,446.73,52.6,1202.25122070313,438.371220703125,44.241220703125
-162164.277951381,-2207435.48563773,69.772751,-49.201558,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:53,1365252968.87,2386.77323942704,1665.074,1210.39,447.85,47.94,1202.17456054688,439.634560546875,39.724560546875
-162177.878498906,-2207441.87471968,69.772685,-49.201897,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:53,1365252969.015,2401.79972474777,1664.891,1210.21,449.05,43.29,1202.17456054688,441.014560546875,35.2545605468749
-162191.50947422,-2207448.14954635,69.77262,-49.202237,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:53,1365252969.159,2416.80562151145,1664.754,1210.07,450.32,38.6,1202.13439941406,442.384399414063,30.6643994140625
-162205.132348321,-2207454.31294811,69.772556,-49.202577,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:53,1365252969.304,2431.75788622497,1664.66,1209.98,451.66,33.96,1202.13439941406,443.814399414063,26.1143994140625
-162218.840538455,-2207460.58194703,69.772491,-49.202919,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:53,1365252969.448,2446.831532903,1664.593,1209.87,453.02,29.32,1201.75463867188,444.904638671875,21.204638671875
-162232.532443646,-2207466.62817793,69.772428,-49.203261,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:54,1365252969.592,2461.79900349424,1664.535,1209.03,454.5,24.37,1201.75463867188,447.224638671875,17.0946386718749
-162246.232610394,-2207472.78566754,69.772364,-49.203603,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:54,1365252969.736,2476.81929800499,1664.49,1205.78,455.27,18.37,1201.75463867188,451.244638671875,14.3446386718749
-162260.001727913,-2207478.82606751,69.772301,-49.203947,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:54,1365252969.88,2491.85508960614,1664.453,1204.77,456.59,13.37,1201.83837890625,453.65837890625,10.4383789062499
-162273.762739072,-2207484.75504091,69.772239,-49.204291,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:54,1365252970.024,2506.83901945585,1664.416,1204.73,457.98,8.79,1201.83837890625,455.08837890625,5.89837890624995
-162287.532012877,-2207490.79527203,69.772176,-49.204635,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:54,1365252970.168,2521.87488634413,1664.381,1204.69,459.29,3.99,1201.75219726563,456.352197265625,1.05219726562495
-162301.36204897,-2207496.60706918,69.772115,-49.204981,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:54,1365252970.312,2536.87644907674,1664.36,1204.67,460.57,-0.99,1201.75219726563,457.652197265625,-3.90780273437508
-162315.161819935,-2207502.53295601,69.772053,-49.205326,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:54,1365252970.456,2551.89476500898,1664.346,1204.66,461.85,-4.44,1201.92163085938,459.111630859375,-7.17836914062514
-162329.022349764,-2207508.2304076,69.771993,-49.205673,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:55,1365252970.599,2566.88059971205,1664.329,1204.64,463.13,-6.76,1201.92163085938,460.411630859375,-9.47836914062509
-162342.891142852,-2207514.03911545,69.771932,-49.20602,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:55,1365252970.743,2581.91670654257,1664.304,1204.62,464.69,-9.15,1202.07397460938,462.143974609375,-11.696025390625
-162356.751823462,-2207519.73639558,69.771872,-49.206367,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:55,1365252970.886,2596.90261551605,1664.267,1204.58,466.23,-11.7,1201.82995605469,463.479956054688,-14.4500439453125
-162370.65110771,-2207525.43075608,69.771812,-49.206715,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:55,1365252971.029,2611.92312962618,1664.212,1204.53,467.76,-14.27,1201.96301269531,465.193012695313,-16.8369873046875
-162384.550467208,-2207531.12503037,69.771752,-49.207063,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:55,1365252971.172,2626.94368068839,1664.148,1204.46,469.28,-16.84,1201.96301269531,466.783012695312,-19.3369873046875
-162398.480239825,-2207536.70504221,69.771693,-49.207412,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:55,1365252971.316,2641.94951612929,1664.088,1204.4,470.81,-19.37,1202.11645507813,468.526455078125,-21.653544921875
-162412.448615412,-2207542.28213279,69.771634,-49.207762,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:55,1365252971.459,2656.99010972796,1664.028,1204.34,472.34,-21.84,1202.11645507813,470.116455078125,-24.0635449218748
-162426.408873,-2207547.74779444,69.771576,-49.208112,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:56,1365252971.601,2671.98218260846,1663.962,1204.27,473.81,-24.37,1202.11645507813,471.656455078125,-26.5235449218749
-162440.369203507,-2207553.21336903,69.771518,-49.208462,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:56,1365252971.744,2686.97429165,1663.902,1204.26,475.28,-26.91,1201.82934570313,472.849345703125,-29.3406542968751
-162454.406665268,-2207558.67318584,69.77146,-49.208814,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:56,1365252971.887,2702.03616179356,1663.858,1204.98,476.61,-29.04,1201.82934570313,473.459345703125,-32.190654296875
-162468.397476734,-2207564.02440851,69.771403,-49.209165,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:56,1365252972.03,2717.01542711346,1663.816,1208.16,478.65,-30.04,1202.10375976563,472.593759765625,-36.096240234375
-162482.418694279,-2207569.26136616,69.771347,-49.209517,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:56,1365252972.172,2731.9827337143,1663.769,1209.09,480.11,-32.66,1202.10375976563,473.123759765625,-39.646240234375
-162496.486707527,-2207574.60674144,69.77129,-49.20987,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:56,1365252972.315,2747.03205375529,1663.729,1209.05,481.54,-36.55,1202.38171386719,474.871713867188,-43.2182861328124
-162510.546596498,-2207579.84068664,69.771234,-49.210223,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:56,1365252972.457,2762.03454222294,1663.705,1209.02,483.05,-38.94,1201.8974609375,475.9274609375,-46.0625390625
-162524.645085834,-2207585.07170685,69.771178,-49.210577,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:57,1365252972.6,2777.07219410048,1663.682,1209,484.61,-40.26,1202.15649414063,477.766494140625,-47.103505859375
-162538.735448322,-2207590.19129661,69.771123,-49.210931,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:57,1365252972.742,2792.06380890051,1663.644,1208.96,486.21,-42.17,1202.15649414063,479.406494140625,-48.9735058593751
-162552.864410156,-2207595.30796045,69.771068,-49.211286,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:57,1365252972.884,2807.09071182185,1663.597,1208.87,487.83,-45.02,1202.47131347656,481.431313476563,-51.4186865234374
-162566.99344171,-2207600.42453497,69.771013,-49.211641,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:57,1365252973.026,2822.1176498804,1663.545,1208.06,489.5,-48.48,1202.47131347656,483.911313476563,-54.0686865234375
-162581.114343139,-2207605.4296787,69.770959,-49.211996,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:57,1365252973.168,2837.09934941601,1663.484,1204.82,490.46,-53.24,1202.79223632813,488.432236328125,-55.2677636718749
-162595.273842974,-2207610.43189535,69.770905,-49.212352,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:57,1365252973.31,2852.1164598902,1663.405,1204.53,491.91,-54.5,1202.40393066406,489.783930664063,-56.6260693359375
-162609.433411319,-2207615.43402225,69.770851,-49.212708,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:57,1365252973.452,2867.13360506405,1663.313,1207.65,494.07,-53.41,1202.595703125,489.015703125,-58.4642968750002
-162623.584846251,-2207620.32471802,69.770798,-49.213064,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:58,1365252973.593,2882.10631409812,1663.206,1208.53,495.6,-53.33,1202.595703125,489.665703125,-59.2642968749999
-162637.78308125,-2207625.32382687,69.770744,-49.213421,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:58,1365252973.735,2897.15892072808,1663.082,1208.4,497.03,-53.72,1202.85803222656,491.488032226562,-59.2619677734376
-162651.97318162,-2207630.21150417,69.770691,-49.213778,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:58,1365252973.877,2912.16719637524,1662.943,1208.26,497.89,-54.13,1202.85803222656,492.488032226563,-59.5319677734376
-162666.193675773,-2207634.98491097,69.770639,-49.214136,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:58,1365252974.018,2927.16745858726,1662.793,1208.11,498.81,-54.54,1202.85803222656,493.558032226563,-59.7919677734374
-162680.383910115,-2207639.87240768,69.770586,-49.214493,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:58,1365252974.159,2942.17580209392,1662.623,1207.94,499.73,-54.98,1202.666015625,494.456015625,-60.2539843750001
-162694.604537017,-2207644.64563346,69.770534,-49.214851,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:58,1365252974.301,2957.17613255067,1662.424,1207.74,500.63,-55.45,1202.666015625,495.556015625,-60.5239843750001
-162708.825229985,-2207649.41876862,69.770482,-49.215209,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:58,1365252974.442,2972.17649680512,1662.203,1207.52,501.53,-56,1202.97082519531,496.980825195312,-60.5491748046875
-162723.084519854,-2207654.18897311,69.77043,-49.215568,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:59,1365252974.583,2987.21252681325,1661.971,1207.29,502.43,-56.65,1202.97082519531,498.110825195313,-60.9691748046876
-162737.343875954,-2207658.95908648,69.770378,-49.215927,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:59,1365252974.724,3002.2485907262,1661.723,1207.04,503.34,-56.93,1203.3076171875,499.6076171875,-60.6623828125
-162751.556559092,-2207663.62060824,69.770327,-49.216285,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:59,1365252974.865,3017.20620240191,1661.452,1206.77,504.24,-56.87,1203.3076171875,500.7776171875,-60.3323828124999
-162765.816046873,-2207668.39053966,69.770275,-49.216644,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:59,1365252975.006,3032.24233347073,1661.166,1206.49,505.08,-56.76,1203.314453125,501.904453125,-59.935546875
-162780.105922456,-2207673.04619793,69.770224,-49.217004,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:59,1365252975.147,3047.27149506122,1660.869,1206.23,505.91,-56.59,1203.314453125,502.994453125,-59.5055468749999
-162794.357331789,-2207677.70460594,69.770173,-49.217363,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:59,1365252975.288,3062.264941404,1660.562,1206.69,506.63,-56.12,1203.60729980469,503.547299804687,-59.2027001953124
-162808.64733728,-2207682.36008137,69.770122,-49.217723,2013_Greenland_P3,20130406_01,19,2013/04/06,12:55:59,1365252975.429,3077.29416987102,1660.246,1209.58,508.04,-54.59,1203.60729980469,502.067299804688,-60.5627001953123
